eval,mse,grad_norm,time_s
1,416.90545654296875,12712.91796875,0.007910966873168945
2,416.9056091308594,12712.91796875,0.015418291091918945
3,416.9057922363281,12712.92578125,0.021756410598754883
4,416.90545654296875,12712.91796875,0.028550148010253906
5,416.90545654296875,12712.91796875,0.034668922424316406
6,416.90545654296875,12712.91796875,0.04066777229309082
7,318.34234619140625,10887.390625,0.046692609786987305
8,318.342529296875,10887.3955078125,0.05231189727783203
9,318.34246826171875,10887.392578125,0.05765104293823242
10,318.34234619140625,10887.390625,0.0645298957824707
11,318.34234619140625,10887.390625,0.07106637954711914
12,318.34234619140625,10887.390625,0.07815241813659668
13,266.1742248535156,9920.2783203125,0.08434653282165527
14,266.17431640625,9920.2822265625,0.09068465232849121
15,266.1743469238281,9920.283203125,0.09761357307434082
16,266.1742248535156,9920.2783203125,0.10364961624145508
17,266.1742248535156,9920.2783203125,0.11066961288452148
18,266.1742248535156,9920.2783203125,0.11695575714111328
19,205.75387573242188,7769.47021484375,0.12321114540100098
20,205.75389099121094,7769.47216796875,0.12952470779418945
21,205.7540283203125,7769.47509765625,0.13573098182678223
22,205.75387573242188,7769.47021484375,0.14182758331298828
23,205.75387573242188,7769.47021484375,0.14842915534973145
24,205.75387573242188,7769.47021484375,0.15348553657531738
25,185.6998748779297,6929.19091796875,0.15897345542907715
26,185.69989013671875,6929.19287109375,0.1648707389831543
27,185.69993591308594,6929.19384765625,0.17014694213867188
28,185.6998748779297,6929.19091796875,0.17633056640625
29,185.6998748779297,6929.19091796875,0.18298959732055664
30,185.6998748779297,6929.19091796875,0.18956732749938965
31,172.03529357910156,6176.705078125,0.19573450088500977
32,172.03538513183594,6176.7080078125,0.20160126686096191
33,172.03538513183594,6176.7099609375,0.20795774459838867
34,172.03529357910156,6176.705078125,0.21426177024841309
35,172.03529357910156,6176.705078125,0.21982860565185547
36,172.03529357910156,6176.705078125,0.22556829452514648
37,161.5438232421875,5693.23583984375,0.23069405555725098
38,161.54388427734375,5693.23876953125,0.23563098907470703
39,161.54385375976562,5693.23974609375,0.24079322814941406
40,161.5438232421875,5693.23583984375,0.24577021598815918
41,161.5438232421875,5693.23583984375,0.2521934509277344
42,161.5438232421875,5693.23583984375,0.25764942169189453
43,153.44113159179688,5285.34619140625,0.26411914825439453
44,153.4412384033203,5285.34765625,0.26956844329833984
45,153.4412841796875,5285.35009765625,0.2750425338745117
46,153.44113159179688,5285.34619140625,0.2805826663970947
47,153.44113159179688,5285.34619140625,0.2857625484466553
48,153.44113159179688,5285.34619140625,0.2913484573364258
49,128.05712890625,3217.381103515625,0.29787778854370117
50,128.0571746826172,3217.38330078125,0.3043801784515381
51,128.05722045898438,3217.386474609375,0.3110077381134033
52,128.05712890625,3217.381103515625,0.31748533248901367
53,128.05712890625,3217.381103515625,0.32306528091430664
54,128.05712890625,3217.381103515625,0.32972002029418945
55,119.7229995727539,2222.767578125,0.33647966384887695
56,119.72305297851562,2222.76953125,0.34348416328430176
57,119.72303771972656,2222.7705078125,0.3505117893218994
58,119.7229995727539,2222.767578125,0.3566708564758301
59,119.7229995727539,2222.767578125,0.36253833770751953
60,119.7229995727539,2222.767578125,0.36820363998413086
61,117.41202545166016,1993.9688720703125,0.3742203712463379
62,117.41204833984375,1993.9698486328125,0.38002920150756836
63,117.41203308105469,1993.97265625,0.38566040992736816
64,117.41202545166016,1993.9688720703125,0.3920290470123291
65,117.41202545166016,1993.9688720703125,0.398113489151001
66,117.41202545166016,1993.9688720703125,0.4035940170288086
67,116.90287017822266,1890.7255859375,0.4093790054321289
68,116.90287780761719,1890.72900390625,0.4152646064758301
69,116.90288543701172,1890.72998046875,0.42082643508911133
70,116.90287017822266,1890.7255859375,0.4260687828063965
71,116.90287017822266,1890.7255859375,0.43145227432250977
72,116.90287017822266,1890.7255859375,0.43660926818847656
73,115.75264739990234,1746.425537109375,0.44298672676086426
74,115.75262451171875,1746.425048828125,0.4501972198486328
75,115.75260162353516,1746.4298095703125,0.4559292793273926
76,115.75264739990234,1746.425537109375,0.4620375633239746
77,115.75264739990234,1746.425537109375,0.4675619602203369
78,115.75264739990234,1746.425537109375,0.4727630615234375
79,118.38373565673828,2114.268798828125,0.4786050319671631
80,116.59966278076172,1856.234375,0.4838683605194092
81,116.01622009277344,1793.7266845703125,0.490192174911499
82,115.84443664550781,1764.005126953125,0.4968900680541992
83,115.78340911865234,1751.8388671875,0.502145528793335
84,115.7618179321289,1748.0596923828125,0.5076532363891602
85,115.75559997558594,1746.96533203125,0.5136306285858154
86,115.75346374511719,1746.609130859375,0.5194377899169922
87,115.75289154052734,1746.4891357421875,0.5252628326416016
88,115.75264739990234,1746.4488525390625,0.5311024188995361
89,115.75262451171875,1746.4324951171875,0.5368735790252686
90,115.75261688232422,1746.4345703125,0.5438566207885742
91,115.75267028808594,1746.4378662109375,0.5505495071411133
92,115.75262451171875,1746.4324951171875,0.5571303367614746
93,115.75262451171875,1746.4324951171875,0.5639858245849609
94,115.75262451171875,1746.4324951171875,0.5715324878692627
95,115.7525863647461,1746.434814453125,0.5786471366882324
96,115.75257110595703,1746.4354248046875,0.5863087177276611
97,115.75260162353516,1746.4346923828125,0.593113899230957
98,115.7525863647461,1746.434814453125,0.6000075340270996
99,115.7525863647461,1746.434814453125,0.6065771579742432
100,115.7525863647461,1746.434814453125,0.6147186756134033
101,115.75255584716797,1746.4322509765625,0.6228797435760498
102,115.75257110595703,1746.4339599609375,0.6304905414581299
103,115.75257110595703,1746.4384765625,0.6375126838684082
104,115.75255584716797,1746.4322509765625,0.6451578140258789
105,115.75255584716797,1746.4322509765625,0.6524600982666016
106,115.75255584716797,1746.4322509765625,0.6595110893249512
107,115.75254821777344,1746.426513671875,0.6657834053039551
108,115.75253295898438,1746.427978515625,0.6717305183410645
109,115.75261688232422,1746.4278564453125,0.6782405376434326
110,115.75254821777344,1746.426513671875,0.686152458190918
111,115.75254821777344,1746.426513671875,0.6942265033721924
112,115.75254821777344,1746.426513671875,0.7020649909973145
113,115.75248718261719,1746.4215087890625,0.7105412483215332
114,115.75247955322266,1746.4248046875,0.7190327644348145
115,115.7525405883789,1746.427490234375,0.7271020412445068
116,115.75248718261719,1746.4215087890625,0.7352056503295898
117,115.75248718261719,1746.4215087890625,0.7428832054138184
118,115.75248718261719,1746.4215087890625,0.7495598793029785
119,115.75244140625,1746.41015625,0.7576653957366943
120,115.75245666503906,1746.4136962890625,0.7652473449707031
121,115.75247192382812,1746.41650390625,0.7723643779754639
122,115.75244140625,1746.41015625,0.7792317867279053
123,115.75244140625,1746.41015625,0.7849695682525635
124,115.75244140625,1746.41015625,0.7903182506561279
125,115.75237274169922,1746.4024658203125,0.7975070476531982
126,115.75234985351562,1746.403564453125,0.80387282371521
127,115.75238037109375,1746.404541015625,0.8107161521911621
128,115.75237274169922,1746.4024658203125,0.8175017833709717
129,115.75237274169922,1746.4024658203125,0.8240740299224854
130,115.75237274169922,1746.4024658203125,0.8310909271240234
131,115.75228118896484,1746.3853759765625,0.8380012512207031
132,115.7522964477539,1746.3873291015625,0.8456356525421143
133,115.75225830078125,1746.3890380859375,0.8520197868347168
134,115.75228118896484,1746.3853759765625,0.858773946762085
135,115.75228118896484,1746.3853759765625,0.8652584552764893
136,115.75228118896484,1746.3853759765625,0.8710319995880127
137,115.75237274169922,1746.4010009765625,0.8784279823303223
138,115.75225830078125,1746.3890380859375,0.8853683471679688
139,115.75228118896484,1746.39013671875,0.8925888538360596
140,115.75225067138672,1746.3944091796875,0.8994007110595703
141,115.75225830078125,1746.3890380859375,0.9056620597839355
142,115.75225830078125,1746.3890380859375,0.9128527641296387
143,115.75225830078125,1746.3890380859375,0.9197967052459717
144,115.75233459472656,1746.38330078125,0.9272494316101074
145,115.75226593017578,1746.3878173828125,0.9350545406341553
146,115.75225830078125,1746.388916015625,0.9423723220825195
147,115.75225830078125,1746.3890380859375,0.9501192569732666
148,115.75228118896484,1746.39013671875,0.9564692974090576
149,115.75225067138672,1746.3944091796875,0.9626808166503906
150,115.75225830078125,1746.3890380859375,0.9684858322143555
151,115.75225830078125,1746.3890380859375,0.9770629405975342
152,115.75225830078125,1746.3890380859375,0.9836041927337646
